IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-218480
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",87,"2036",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1152000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",88,"2037",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1295000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-223836
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",88,"2037",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1195000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",89,"2038",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1219000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-186665
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",89,"2038",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1141000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",90,"2039",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1322000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-214488
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",90,"2039",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1138000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",91,"2040",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1252000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-206247
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",91,"2040",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1214000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",92,"2041",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1218000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-216496
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",92,"2041",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1207000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",93,"2042",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1193000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-208443
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",93,"2042",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1106000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",94,"2043",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1242000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-187322
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",94,"2043",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1079000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",95,"2044",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1148000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-160266
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",95,"2044",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1021000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",96,"2045",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1157000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-191600
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",96,"2045",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1129000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",97,"2046",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1186000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-219507
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",97,"2046",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1167000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",98,"2047",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1231000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-183361
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",98,"2047",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1154000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",99,"2048",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1184000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",99,"2048",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-189302
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",99,"2048",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1075000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",100,"2049",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1206000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",100,"2049",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-201101
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",100,"2049",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1082000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",101,"2050",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1162000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",101,"2050",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-171498
