Location,Time,Variant,Value
Austria,1990,Median,7679624.5
Austria,1991,Median,7757140
Austria,1992,Median,7842712
Austria,1993,Median,7907495.5
Austria,1994,Median,7938155
Austria,1995,Median,7950321.5
Austria,1996,Median,7960914.5
Austria,1997,Median,7969803.5
Austria,1998,Median,7978465.5
Austria,1999,Median,7993892.5
Austria,2000,Median,8012928
Austria,2001,Median,8042232.5
Austria,2002,Median,8081636.5
Austria,2003,Median,8122602
Austria,2004,Median,8173491
Austria,2005,Median,8229204.5
Austria,2006,Median,8269898.499999999
Austria,2007,Median,8296951.999999999
Austria,2008,Median,8323252.500000001
Austria,2009,Median,8345065.500000001
Austria,2010,Median,8365091.5
Austria,2011,Median,8393270
Austria,2012,Median,8431601
Austria,2013,Median,8481406.5
Austria,2014,Median,8547817.5
Austria,2015,Median,8644038.5
Austria,2016,Median,8737915.5
Austria,2017,Median,8798777.5
Austria,2018,Median,8841650.5
Austria,2019,Median,8880876
Austria,2020,Median,8921405
Austria,2021,Median,8967056.5
Austria,2022,Median,9064677
Austria,2023,Median,9130429
Austria,2024,Median,9120813
Austria,2025,Median,9113574
Austria,2026,Median,9107266
Austria,2027,Median,9101493
Austria,2028,Median,9096265
Austria,2029,Median,9089763.5
Austria,2030,Median,9080346.5
Austria,2031,Median,9069088.5
Austria,2032,Median,9056509.5
Austria,2033,Median,9043485.5
Austria,2034,Median,9029409.5
Austria,2035,Median,9014208
Austria,2036,Median,8999245.5
Austria,2037,Median,8982695.5
Austria,2038,Median,8966400.5
Austria,2039,Median,8950790.5
Austria,2040,Median,8934061.5
Austria,2041,Median,8917559.5
Austria,2042,Median,8900674
Austria,2043,Median,8883178
Austria,2044,Median,8864497.5
Austria,2045,Median,8844730
Austria,2046,Median,8824199
Austria,2047,Median,8801902.5
Austria,2048,Median,8777846
Austria,2049,Median,8751755.5
Austria,2050,Median,8724332
Austria,2051,Median,8696685.5
Austria,2052,Median,8667921.5
Austria,2053,Median,8636710.5
Austria,2054,Median,8603886
Austria,2055,Median,8570634.5
Austria,2056,Median,8537011.5
Austria,2057,Median,8501897
Austria,2058,Median,8465818
Austria,2059,Median,8430060.5
Austria,2060,Median,8394695.5
Austria,2061,Median,8360105.5
Austria,2062,Median,8325620.000000001
Austria,2063,Median,8291172.500000001
Austria,2064,Median,8258211.499999999
Austria,2065,Median,8225772.000000001
Austria,2066,Median,8193049.499999999
Austria,2067,Median,8161532.5
Austria,2068,Median,8131306
Austria,2069,Median,8101554.5
Austria,2070,Median,8072756
Austria,2071,Median,8045284
Austria,2072,Median,8017716.5
Austria,2073,Median,7990447
Austria,2074,Median,7963623.5
Austria,2075,Median,7937308
Austria,2076,Median,7911661.5
Austria,2077,Median,7884737
Austria,2078,Median,7857205.5
Austria,2079,Median,7830807.5
Austria,2080,Median,7805761
Austria,2081,Median,7781119
Austria,2082,Median,7755989
Austria,2083,Median,7730759
Austria,2084,Median,7705346.5
Austria,2085,Median,7680365.5
Austria,2086,Median,7656850.5
Austria,2087,Median,7634721
Austria,2088,Median,7612694.5
Austria,2089,Median,7590340.5
Austria,2090,Median,7569186.5
Austria,2091,Median,7549429
Austria,2092,Median,7530928.5
Austria,2093,Median,7513401.5
Austria,2094,Median,7496580.5
Austria,2095,Median,7479874
Austria,2096,Median,7462943
Austria,2097,Median,7446091.5
Austria,2098,Median,7429819
Austria,2099,Median,7414451
Austria,2100,Median,7399328.5
Belgium,1990,Median,9960968
Belgium,1991,Median,9998961
Belgium,1992,Median,10045987
Belgium,1993,Median,10084930.5
Belgium,1994,Median,10116005.5
Belgium,1995,Median,10137265
Belgium,1996,Median,10156969.5
Belgium,1997,Median,10181464
Belgium,1998,Median,10203181.5
Belgium,1999,Median,10226681.5
Belgium,2000,Median,10251717
Belgium,2001,Median,10287004.5
Belgium,2002,Median,10332973
Belgium,2003,Median,10376260
Belgium,2004,Median,10421292
Belgium,2005,Median,10478885.5
Belgium,2006,Median,10548442.5
Belgium,2007,Median,10625492.5
Belgium,2008,Median,10709707.5
Belgium,2009,Median,10812935.5
Belgium,2010,Median,10936625.5
Belgium,2011,Median,11038631.5
Belgium,2012,Median,11107518
Belgium,2013,Median,11160276
Belgium,2014,Median,11210119
Belgium,2015,Median,11275334.5
Belgium,2016,Median,11332700.5
Belgium,2017,Median,11376580.5
Belgium,2018,Median,11428605
Belgium,2019,Median,11490618
Belgium,2020,Median,11540107
Belgium,2021,Median,11570843.5
Belgium,2022,Median,11641820
Belgium,2023,Median,11712893
Belgium,2024,Median,11738763.5
Belgium,2025,Median,11758603
Belgium,2026,Median,11774642.5
Belgium,2027,Median,11788639.5
Belgium,2028,Median,11801622
Belgium,2029,Median,11813659
Belgium,2030,Median,11824141
Belgium,2031,Median,11833002.5
Belgium,2032,Median,11841124
Belgium,2033,Median,11849247.5
Belgium,2034,Median,11856875.5
Belgium,2035,Median,11863584.5
Belgium,2036,Median,11869958
Belgium,2037,Median,11876528.5
Belgium,2038,Median,11882906
Belgium,2039,Median,11888117
Belgium,2040,Median,11892204.5
Belgium,2041,Median,11895957.5
Belgium,2042,Median,11898971
Belgium,2043,Median,11900653.5
Belgium,2044,Median,11901548.5
Belgium,2045,Median,11900984
Belgium,2046,Median,11898559.5
Belgium,2047,Median,11894556.5
Belgium,2048,Median,11888624
Belgium,2049,Median,11880656.5
Belgium,2050,Median,11870906
Belgium,2051,Median,11859002.5
Belgium,2052,Median,11844314.5
Belgium,2053,Median,11827231.5
Belgium,2054,Median,11809034.5
Belgium,2055,Median,11790123
Belgium,2056,Median,11769786
Belgium,2057,Median,11747805.5
Belgium,2058,Median,11726478.5
Belgium,2059,Median,11705883.5
Belgium,2060,Median,11684663
Belgium,2061,Median,11662417.5
Belgium,2062,Median,11639828
Belgium,2063,Median,11618143
Belgium,2064,Median,11597066.5
Belgium,2065,Median,11577020
Belgium,2066,Median,11558128.5
Belgium,2067,Median,11540449
Belgium,2068,Median,11523333.5
Belgium,2069,Median,11506727
Belgium,2070,Median,11490796
Belgium,2071,Median,11476221.5
Belgium,2072,Median,11463025
Belgium,2073,Median,11449950.5
Belgium,2074,Median,11436977
Belgium,2075,Median,11424663.5
Belgium,2076,Median,11413124.5
Belgium,2077,Median,11401155.5
Belgium,2078,Median,11387797.5
Belgium,2079,Median,11374349.5
Belgium,2080,Median,11361054.5
Belgium,2081,Median,11348181.5
Belgium,2082,Median,11335106.5
Belgium,2083,Median,11321441.5
Belgium,2084,Median,11308006
Belgium,2085,Median,11294427
Belgium,2086,Median,11280649
Belgium,2087,Median,11265957
Belgium,2088,Median,11250780
Belgium,2089,Median,11236086.5
Belgium,2090,Median,11221815.5
Belgium,2091,Median,11207572.5
Belgium,2092,Median,11192507.5
Belgium,2093,Median,11176899
Belgium,2094,Median,11161121
Belgium,2095,Median,11145150.5
Belgium,2096,Median,11129657
Belgium,2097,Median,11114014.5
Belgium,2098,Median,11097068
Belgium,2099,Median,11079076
Belgium,2100,Median,11060848
Bulgaria,1990,Median,8822365
Bulgaria,1991,Median,8695797
Bulgaria,1992,Median,8559100.5
Bulgaria,1993,Median,8466533
Bulgaria,1994,Median,8416917.5
Bulgaria,1995,Median,8357574.000000001
Bulgaria,1996,Median,8291397.999999999
Bulgaria,1997,Median,8217102.000000001
Bulgaria,1998,Median,8138194.5
Bulgaria,1999,Median,8067462.5
Bulgaria,2000,Median,8000519.5
Bulgaria,2001,Median,7928452
Bulgaria,2002,Median,7861942.5
Bulgaria,2003,Median,7804409.5
Bulgaria,2004,Median,7749430
Bulgaria,2005,Median,7695049.5
Bulgaria,2006,Median,7640294
Bulgaria,2007,Median,7586888
Bulgaria,2008,Median,7535591.5
Bulgaria,2009,Median,7488011.5
Bulgaria,2010,Median,7437598.5
Bulgaria,2011,Median,7380025
Bulgaria,2012,Median,7317013.5
Bulgaria,2013,Median,7264599.5
Bulgaria,2014,Median,7223449.5
Bulgaria,2015,Median,7177517
Bulgaria,2016,Median,7127434
Bulgaria,2017,Median,7075635.5
Bulgaria,2018,Median,7024745.5
Bulgaria,2019,Median,6975469
Bulgaria,2020,Median,6933652
Bulgaria,2021,Median,6877225.5
Bulgaria,2022,Median,6825864
Bulgaria,2023,Median,6795803
Bulgaria,2024,Median,6757688.5
Bulgaria,2025,Median,6714559.5
Bulgaria,2026,Median,6667659.5
Bulgaria,2027,Median,6617828
Bulgaria,2028,Median,6566018
Bulgaria,2029,Median,6512786
Bulgaria,2030,Median,6458243
Bulgaria,2031,Median,6403153
Bulgaria,2032,Median,6348398.5
Bulgaria,2033,Median,6293470
Bulgaria,2034,Median,6238211.5
Bulgaria,2035,Median,6183114
Bulgaria,2036,Median,6127669
Bulgaria,2037,Median,6071889.5
Bulgaria,2038,Median,6016846
Bulgaria,2039,Median,5962193
Bulgaria,2040,Median,5907728
Bulgaria,2041,Median,5854055.5
Bulgaria,2042,Median,5801386.5
Bulgaria,2043,Median,5749677
Bulgaria,2044,Median,5698613.5
Bulgaria,2045,Median,5648256
Bulgaria,2046,Median,5598424
Bulgaria,2047,Median,5548705
Bulgaria,2048,Median,5499404.5
Bulgaria,2049,Median,5450678.5
Bulgaria,2050,Median,5402216.5
Bulgaria,2051,Median,5354139
Bulgaria,2052,Median,5306433.5
Bulgaria,2053,Median,5258697
Bulgaria,2054,Median,5210895
Bulgaria,2055,Median,5163244
Bulgaria,2056,Median,5115852.5
Bulgaria,2057,Median,5068667.5
Bulgaria,2058,Median,5021579
Bulgaria,2059,Median,4974221.5
Bulgaria,2060,Median,4926388
Bulgaria,2061,Median,4878500.5
Bulgaria,2062,Median,4830916.5
Bulgaria,2063,Median,4783586.5
Bulgaria,2064,Median,4736305
Bulgaria,2065,Median,4689240
Bulgaria,2066,Median,4642625
Bulgaria,2067,Median,4596676.5
Bulgaria,2068,Median,4551628.5
Bulgaria,2069,Median,4507403.5
Bulgaria,2070,Median,4463711
Bulgaria,2071,Median,4420781.5
Bulgaria,2072,Median,4378825
Bulgaria,2073,Median,4337610.5
Bulgaria,2074,Median,4297012.5
Bulgaria,2075,Median,4257602.5
Bulgaria,2076,Median,4219621
Bulgaria,2077,Median,4182529.4999999995
Bulgaria,2078,Median,4146349.5000000005
Bulgaria,2079,Median,4111020.9999999995
Bulgaria,2080,Median,4076462.5
Bulgaria,2081,Median,4043363.5
Bulgaria,2082,Median,4011530
Bulgaria,2083,Median,3980550
Bulgaria,2084,Median,3950392
Bulgaria,2085,Median,3920958.5
Bulgaria,2086,Median,3892425.5
Bulgaria,2087,Median,3864743
Bulgaria,2088,Median,3837896
Bulgaria,2089,Median,3811654
Bulgaria,2090,Median,3785849.5
Bulgaria,2091,Median,3760385
Bulgaria,2092,Median,3735003
Bulgaria,2093,Median,3709665.5
Bulgaria,2094,Median,3684337
Bulgaria,2095,Median,3659087.5
Bulgaria,2096,Median,3633686.5
Bulgaria,2097,Median,3608077.5
Bulgaria,2098,Median,3582562.5
Bulgaria,2099,Median,3556978.5
Bulgaria,2100,Median,3531197.5
Croatia,1990,Median,4835065.5
Croatia,1991,Median,4825157
Croatia,1992,Median,4782232.5
Croatia,1993,Median,4729742.5
Croatia,1994,Median,4675514
Croatia,1995,Median,4619360
Croatia,1996,Median,4562299
Croatia,1997,Median,4504621
Croatia,1998,Median,4445667.5
Croatia,1999,Median,4385822
Croatia,2000,Median,4326104.5
Croatia,2001,Median,4301074.5
Croatia,2002,Median,4305781.5
Croatia,2003,Median,4306686
Croatia,2004,Median,4310055.5
Croatia,2005,Median,4313946
Croatia,2006,Median,4315800
Croatia,2007,Median,4315954.5
Croatia,2008,Median,4314630.5
Croatia,2009,Median,4310530.5
Croatia,2010,Median,4301145.5
Croatia,2011,Median,4280824
Croatia,2012,Median,4259236.5
Croatia,2013,Median,4242397.5
Croatia,2014,Median,4219479
Croatia,2015,Median,4183728.5
Croatia,2016,Median,4136443.5000000005
Croatia,2017,Median,4079200
Croatia,2018,Median,4024868
Croatia,2019,Median,3986334.5
Croatia,2020,Median,3953958
Croatia,2021,Median,3924610
Croatia,2022,Median,3907027
Croatia,2023,Median,3896023.5
Croatia,2024,Median,3875325
Croatia,2025,Median,3848160
Croatia,2026,Median,3822345
Croatia,2027,Median,3797352.5
Croatia,2028,Median,3773299.5
Croatia,2029,Median,3749592.5
Croatia,2030,Median,3725770
Croatia,2031,Median,3701679
Croatia,2032,Median,3677460
Croatia,2033,Median,3653761.5
Croatia,2034,Median,3630274
Croatia,2035,Median,3607215.5
Croatia,2036,Median,3584372
Croatia,2037,Median,3560763
Croatia,2038,Median,3536617.5
Croatia,2039,Median,3512498
Croatia,2040,Median,3488309
Croatia,2041,Median,3463774.5
Croatia,2042,Median,3438935.5
Croatia,2043,Median,3413958
Croatia,2044,Median,3388573.5
Croatia,2045,Median,3362953
Croatia,2046,Median,3337508.5
Croatia,2047,Median,3311884.5
Croatia,2048,Median,3286003.5
Croatia,2049,Median,3260126
Croatia,2050,Median,3234159.5
Croatia,2051,Median,3208228.5
Croatia,2052,Median,3182597.5
Croatia,2053,Median,3157017
Croatia,2054,Median,3131454.5
Croatia,2055,Median,3105971.5
Croatia,2056,Median,3080263.5
Croatia,2057,Median,3054624
Croatia,2058,Median,3029124.5
Croatia,2059,Median,3003643
Croatia,2060,Median,2978213
Croatia,2061,Median,2952807
Croatia,2062,Median,2927566.5
Croatia,2063,Median,2902532
Croatia,2064,Median,2878017
Croatia,2065,Median,2853838
Croatia,2066,Median,2829608.5
Croatia,2067,Median,2805558
Croatia,2068,Median,2781696
Croatia,2069,Median,2758151.5
Croatia,2070,Median,2735391.5
Croatia,2071,Median,2713022
Croatia,2072,Median,2690488
Croatia,2073,Median,2668169
Croatia,2074,Median,2646256
Croatia,2075,Median,2624398.5
Croatia,2076,Median,2602610
Croatia,2077,Median,2581029
Croatia,2078,Median,2559768
Croatia,2079,Median,2538841.5
Croatia,2080,Median,2518232.5
Croatia,2081,Median,2498025.5
Croatia,2082,Median,2478023
Croatia,2083,Median,2458209.5
Croatia,2084,Median,2438564
Croatia,2085,Median,2419111.5
Croatia,2086,Median,2399983
Croatia,2087,Median,2381091.5
Croatia,2088,Median,2362144
Croatia,2089,Median,2343166
Croatia,2090,Median,2324531
Croatia,2091,Median,2306029.5
Croatia,2092,Median,2287415.5
Croatia,2093,Median,2268883.5
Croatia,2094,Median,2250347.5
Croatia,2095,Median,2231788
Croatia,2096,Median,2213326.5
Croatia,2097,Median,2195109
Croatia,2098,Median,2177097.5
Croatia,2099,Median,2159169.5
Croatia,2100,Median,2141438.5
Cyprus,1990,Median,788350.5
Cyprus,1991,Median,798944
Cyprus,1992,Median,810340.5
Cyprus,1993,Median,826034.5
Cyprus,1994,Median,844667
Cyprus,1995,Median,862695
Cyprus,1996,Median,880290.5
Cyprus,1997,Median,897568
Cyprus,1998,Median,914548
Cyprus,1999,Median,931233.5
Cyprus,2000,Median,947666.5
Cyprus,2001,Median,964127
Cyprus,2002,Median,981440
Cyprus,2003,Median,999590
Cyprus,2004,Median,1017875.5
Cyprus,2005,Median,1036151.5
Cyprus,2006,Median,1054418
Cyprus,2007,Median,1072713.5
Cyprus,2008,Median,1091026.5
Cyprus,2009,Median,1109371
Cyprus,2010,Median,1127816.5
Cyprus,2011,Median,1146492.5
Cyprus,2012,Median,1165397
Cyprus,2013,Median,1183895
Cyprus,2014,Median,1201800.5
Cyprus,2015,Median,1219501.5
Cyprus,2016,Median,1237112.5
Cyprus,2017,Median,1254275.5
Cyprus,2018,Median,1270737.5
Cyprus,2019,Median,1286671.5
Cyprus,2020,Median,1302247.5
Cyprus,2021,Median,1317308.5
Cyprus,2022,Median,1331370
Cyprus,2023,Median,1344975.5
Cyprus,2024,Median,1358282
Cyprus,2025,Median,1370754
Cyprus,2026,Median,1382334.5
Cyprus,2027,Median,1393337
Cyprus,2028,Median,1403776.5
Cyprus,2029,Median,1413341
Cyprus,2030,Median,1422317.5
Cyprus,2031,Median,1430680
Cyprus,2032,Median,1438504
Cyprus,2033,Median,1445950
Cyprus,2034,Median,1452844
Cyprus,2035,Median,1459190.5
Cyprus,2036,Median,1465175
Cyprus,2037,Median,1470712
Cyprus,2038,Median,1475793.5
Cyprus,2039,Median,1480545
Cyprus,2040,Median,1484848.5
Cyprus,2041,Median,1488690.5
Cyprus,2042,Median,1492046
Cyprus,2043,Median,1494990
Cyprus,2044,Median,1497657.5
Cyprus,2045,Median,1500070
Cyprus,2046,Median,1502263
Cyprus,2047,Median,1504225
Cyprus,2048,Median,1505915
Cyprus,2049,Median,1507310
Cyprus,2050,Median,1508481.5
Cyprus,2051,Median,1509486
Cyprus,2052,Median,1509901
Cyprus,2053,Median,1509749.5
Cyprus,2054,Median,1509425.5
Cyprus,2055,Median,1509008.5
Cyprus,2056,Median,1508535
Cyprus,2057,Median,1507816
Cyprus,2058,Median,1506664.5
Cyprus,2059,Median,1505298
Cyprus,2060,Median,1503695
Cyprus,2061,Median,1501666.5
Cyprus,2062,Median,1498961.5
Cyprus,2063,Median,1495634.5
Cyprus,2064,Median,1492001.5
Cyprus,2065,Median,1487999.5
Cyprus,2066,Median,1483596.5
Cyprus,2067,Median,1478645.5
Cyprus,2068,Median,1473085
Cyprus,2069,Median,1467151.5
Cyprus,2070,Median,1460980.5
Cyprus,2071,Median,1454576.5
Cyprus,2072,Median,1447690.5
Cyprus,2073,Median,1440336.5
Cyprus,2074,Median,1432782
Cyprus,2075,Median,1425103.5
Cyprus,2076,Median,1417476
Cyprus,2077,Median,1409749
Cyprus,2078,Median,1401907.5
Cyprus,2079,Median,1394106.5
Cyprus,2080,Median,1386267.5
Cyprus,2081,Median,1378469
Cyprus,2082,Median,1370977
Cyprus,2083,Median,1363802.5
Cyprus,2084,Median,1356764
Cyprus,2085,Median,1349854
Cyprus,2086,Median,1343103.5
Cyprus,2087,Median,1336772.5
Cyprus,2088,Median,1330917
Cyprus,2089,Median,1325296.5
Cyprus,2090,Median,1319945.5
Cyprus,2091,Median,1314919.5
Cyprus,2092,Median,1310107.5
Cyprus,2093,Median,1305619.5
Cyprus,2094,Median,1301394.5
Cyprus,2095,Median,1297067.5
Cyprus,2096,Median,1292720
Cyprus,2097,Median,1288483
Cyprus,2098,Median,1284142.5
Cyprus,2099,Median,1279724.5
Cyprus,2100,Median,1275353
Czechia,1990,Median,10301988.5
Czechia,1991,Median,10304426.5
Czechia,1992,Median,10312448
Czechia,1993,Median,10320398
Czechia,1994,Median,10322329.5
Czechia,1995,Median,10312042.5
Czechia,1996,Median,10296128
Czechia,1997,Median,10280051
Czechia,1998,Median,10265426.5
Czechia,1999,Median,10251378
Czechia,2000,Median,10236804
Czechia,2001,Median,10231936
Czechia,2002,Median,10239468
Czechia,2003,Median,10248912
Czechia,2004,Median,10261449.5
Czechia,2005,Median,10280152.5
Czechia,2006,Median,10304588.5
Czechia,2007,Median,10337543
Czechia,2008,Median,10378292.5
Czechia,2009,Median,10420984.5
Czechia,2010,Median,10464035.5
Czechia,2011,Median,10495511
Czechia,2012,Median,10507335
Czechia,2013,Median,10511162.5
Czechia,2014,Median,10517225.5
Czechia,2015,Median,10524416.5
Czechia,2016,Median,10531948
Czechia,2017,Median,10541341.5
Czechia,2018,Median,10548937
Czechia,2019,Median,10554875
Czechia,2020,Median,10550129.5
Czechia,2021,Median,10530682.5
Czechia,2022,Median,10673213
Czechia,2023,Median,10809716
Czechia,2024,Median,10735859
Czechia,2025,Median,10609239.5
Czechia,2026,Median,10527780.5
Czechia,2027,Median,10505711
Czechia,2028,Median,10481069
Czechia,2029,Median,10453896
Czechia,2030,Median,10425089
Czechia,2031,Median,10394938
Czechia,2032,Median,10363594
Czechia,2033,Median,10331415.5
Czechia,2034,Median,10298788
Czechia,2035,Median,10265956
Czechia,2036,Median,10233376
Czechia,2037,Median,10200964
Czechia,2038,Median,10168993.5
Czechia,2039,Median,10137734.5
Czechia,2040,Median,10107225.5
Czechia,2041,Median,10077469
Czechia,2042,Median,10048354
Czechia,2043,Median,10020093.5
Czechia,2044,Median,9992437.5
Czechia,2045,Median,9965090
Czechia,2046,Median,9937605
Czechia,2047,Median,9910067.5
Czechia,2048,Median,9882453.5
Czechia,2049,Median,9854497.5
Czechia,2050,Median,9825543.5
Czechia,2051,Median,9795302
Czechia,2052,Median,9764010
Czechia,2053,Median,9731216
Czechia,2054,Median,9696472.5
Czechia,2055,Median,9659904
Czechia,2056,Median,9621583.5
Czechia,2057,Median,9581303.5
Czechia,2058,Median,9539418.5
Czechia,2059,Median,9496125.5
Czechia,2060,Median,9451249
Czechia,2061,Median,9404771
Czechia,2062,Median,9356975.5
Czechia,2063,Median,9308136.5
Czechia,2064,Median,9258793
Czechia,2065,Median,9209097.5
Czechia,2066,Median,9159545
Czechia,2067,Median,9111039.5
Czechia,2068,Median,9063721.5
Czechia,2069,Median,9017571
Czechia,2070,Median,8972727.5
Czechia,2071,Median,8929610
Czechia,2072,Median,8888325.5
Czechia,2073,Median,8849016.5
Czechia,2074,Median,8811824
Czechia,2075,Median,8776584.5
Czechia,2076,Median,8743463.5
Czechia,2077,Median,8712384
Czechia,2078,Median,8682783
Czechia,2079,Median,8654526
Czechia,2080,Median,8627728.5
Czechia,2081,Median,8602363
Czechia,2082,Median,8578316
Czechia,2083,Median,8555662.5
Czechia,2084,Median,8534108
Czechia,2085,Median,8513348.5
Czechia,2086,Median,8493107
Czechia,2087,Median,8473406.5
Czechia,2088,Median,8454703
Czechia,2089,Median,8436572
Czechia,2090,Median,8418482
Czechia,2091,Median,8400760
Czechia,2092,Median,8383251
Czechia,2093,Median,8365479.499999999
Czechia,2094,Median,8347323.5
Czechia,2095,Median,8328816.500000001
Czechia,2096,Median,8309700.000000001
Czechia,2097,Median,8290190.000000001
Czechia,2098,Median,8270345.499999999
Czechia,2099,Median,8249706.5
Czechia,2100,Median,8228075.500000001
Denmark,1990,Median,5141025
Denmark,1991,Median,5154344.5
Denmark,1992,Median,5171367
Denmark,1993,Median,5188637
Denmark,1994,Median,5206189.5
Denmark,1995,Median,5233360
Denmark,1996,Median,5263068
Denmark,1997,Median,5285035
Denmark,1998,Median,5304262
Denmark,1999,Median,5321809.5
Denmark,2000,Median,5339658.5
Denmark,2001,Median,5358828
Denmark,2002,Median,5375959
Denmark,2003,Median,5390620.5
Denmark,2004,Median,5404598
Denmark,2005,Median,5419554.5
Denmark,2006,Median,5437420
Denmark,2007,Median,5461607
Denmark,2008,Median,5493763.5
Denmark,2009,Median,5523173
Denmark,2010,Median,5547862.5
Denmark,2011,Median,5570849
Denmark,2012,Median,5591916.5
Denmark,2013,Median,5615332.5
Denmark,2014,Median,5643794
Denmark,2015,Median,5683701
Denmark,2016,Median,5728201
Denmark,2017,Median,5765168
Denmark,2018,Median,5793824.5
Denmark,2019,Median,5814618.5
Denmark,2020,Median,5831530
Denmark,2021,Median,5856776.5
Denmark,2022,Median,5902903.5
Denmark,2023,Median,5948136.5
Denmark,2024,Median,5977412
Denmark,2025,Median,6002507
Denmark,2026,Median,6023520.5
Denmark,2027,Median,6041442.5
Denmark,2028,Median,6057190
Denmark,2029,Median,6070613
Denmark,2030,Median,6081995
Denmark,2031,Median,6091944
Denmark,2032,Median,6100376
Denmark,2033,Median,6107586
Denmark,2034,Median,6114220
Denmark,2035,Median,6119805.5
Denmark,2036,Median,6124307.5
Denmark,2037,Median,6127824.5
Denmark,2038,Median,6130866
Denmark,2039,Median,6133191
Denmark,2040,Median,6134659
Denmark,2041,Median,6135556
Denmark,2042,Median,6135755
Denmark,2043,Median,6135680.5
Denmark,2044,Median,6135228.5
Denmark,2045,Median,6134655.5
Denmark,2046,Median,6133613.5
Denmark,2047,Median,6131865.5
Denmark,2048,Median,6129992.5
Denmark,2049,Median,6127737
Denmark,2050,Median,6124838
Denmark,2051,Median,6121371
Denmark,2052,Median,6117679
Denmark,2053,Median,6113506.5
Denmark,2054,Median,6108902
Denmark,2055,Median,6103884.5
Denmark,2056,Median,6098375.5
Denmark,2057,Median,6093057.5
Denmark,2058,Median,6088189
Denmark,2059,Median,6083422.5
Denmark,2060,Median,6078223.5
Denmark,2061,Median,6072976
Denmark,2062,Median,6067892
Denmark,2063,Median,6062958.5
Denmark,2064,Median,6058181
Denmark,2065,Median,6053335.5
Denmark,2066,Median,6049058.5
Denmark,2067,Median,6045432.5
Denmark,2068,Median,6042136
Denmark,2069,Median,6039219.5
Denmark,2070,Median,6036603
Denmark,2071,Median,6034389.5
Denmark,2072,Median,6032483
Denmark,2073,Median,6030139.5
Denmark,2074,Median,6027505.5
Denmark,2075,Median,6025042.5
Denmark,2076,Median,6022068
Denmark,2077,Median,6018848
Denmark,2078,Median,6015859
Denmark,2079,Median,6012543
Denmark,2080,Median,6008790
Denmark,2081,Median,6004852
Denmark,2082,Median,6000136
Denmark,2083,Median,5994230
Denmark,2084,Median,5987674.5
Denmark,2085,Median,5980590.5
Denmark,2086,Median,5973040
Denmark,2087,Median,5965214
Denmark,2088,Median,5957393
Denmark,2089,Median,5949368.5
Denmark,2090,Median,5940877.5
Denmark,2091,Median,5932462
Denmark,2092,Median,5924287.5
Denmark,2093,Median,5916280.5
Denmark,2094,Median,5908287
Denmark,2095,Median,5900524.5
Denmark,2096,Median,5893157
Denmark,2097,Median,5885653
Denmark,2098,Median,5878106
Denmark,2099,Median,5870624.5
Denmark,2100,Median,5863216
Estonia,1990,Median,1570303.5
Estonia,1991,Median,1565383.5
Estonia,1992,Median,1540212
Estonia,1993,Median,1504342
Estonia,1994,Median,1475714
Estonia,1995,Median,1452777
Estonia,1996,Median,1434651
Estonia,1997,Median,1421496
Estonia,1998,Median,1411202.5
Estonia,1999,Median,1403577.5
Estonia,2000,Median,1396997
Estonia,2001,Median,1388171.5
Estonia,2002,Median,1379435
Estonia,2003,Median,1370850
Estonia,2004,Median,1362676
Estonia,2005,Median,1354847.5
Estonia,2006,Median,1346880.5
Estonia,2007,Median,1340704.5
Estonia,2008,Median,1337074
Estonia,2009,Median,1334528.5
Estonia,2010,Median,1331448.5
Estonia,2011,Median,1327357.5
Estonia,2012,Median,1322616
Estonia,2013,Median,1317919.5
Estonia,2014,Median,1314452
Estonia,2015,Median,1314576
Estonia,2016,Median,1315849
Estonia,2017,Median,1317424.5
Estonia,2018,Median,1321964.5
Estonia,2019,Median,1326821.5
Estonia,2020,Median,1329669.5
Estonia,2021,Median,1331749.5
Estonia,2022,Median,1350091.5
Estonia,2023,Median,1367196
Estonia,2024,Median,1360546
Estonia,2025,Median,1344232
Estonia,2026,Median,1331062
Estonia,2027,Median,1323970.5
Estonia,2028,Median,1316863.5
Estonia,2029,Median,1309807
Estonia,2030,Median,1302772
Estonia,2031,Median,1295722
Estonia,2032,Median,1288715.5
Estonia,2033,Median,1281803
Estonia,2034,Median,1274975.5
Estonia,2035,Median,1268271
Estonia,2036,Median,1261704.5
Estonia,2037,Median,1255268.5
Estonia,2038,Median,1249008
Estonia,2039,Median,1242861.5
Estonia,2040,Median,1236787
Estonia,2041,Median,1230730.5
Estonia,2042,Median,1224641
Estonia,2043,Median,1218543.5
Estonia,2044,Median,1212393
Estonia,2045,Median,1206184
Estonia,2046,Median,1199947
Estonia,2047,Median,1193662
Estonia,2048,Median,1187355
Estonia,2049,Median,1180913.5
Estonia,2050,Median,1174267.5
Estonia,2051,Median,1167469
Estonia,2052,Median,1160575.5
Estonia,2053,Median,1153569.5
Estonia,2054,Median,1146428.5
Estonia,2055,Median,1139102.5
Estonia,2056,Median,1131588.5
Estonia,2057,Median,1123999.5
Estonia,2058,Median,1116279
Estonia,2059,Median,1108445.5
Estonia,2060,Median,1100465.5
Estonia,2061,Median,1092380
Estonia,2062,Median,1084304.5
